strength,agility,expertise,endurance,health,height,performance,generation,N,K,M,threshold,character_type,selection_method_1,selection_method_2,selection_method_3,selection_method_4,crossing_method,mutation_method,new_generation_method,gene,A,B,p_m,Tc,T0,k,max_generations,max_generations_without_change,delta,optimal_fitness,optimal_fitness_error
38.381609465552174,32.476746470851836,32.476746470851836,25.924943107080097,20.73995448566407,1.9354975653085122,28.76430711994366,18,29,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
31.81598423434253,29.11129599353133,33.861715669463166,28.591412838879037,26.619591263783935,1.9294702433963637,23.54218798601051,13,29,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
40.222389259461735,31.246809138550773,27.185540697532236,26.18287386615105,25.16238703830422,1.934286519833481,27.74786286221801,20,30,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
31.595665939691663,34.9677246647731,29.966545208688633,27.499058339316452,25.971005847530144,1.8301274313944798,23.47476180684233,17,30,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
34.14898128508199,30.13145407507234,30.13145407507234,29.474183699710633,26.113926865062695,1.9052239559963169,24.520131057188127,15,31,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
37.91046363633164,35.14702735038118,33.1107918978133,19.790935297312362,24.04078181816153,1.452560435274099,26.26702217925363,15,31,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
34.19397149205242,40.12721274046377,23.07314732576667,26.08039132223561,26.525277119481522,1.9421615242900934,26.6772548854164,16,32,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
32.03591542646028,36.03654540832704,33.35695771219226,21.70174915986019,26.86883229316023,1.9181473920589207,26.444118273552583,16,32,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
41.77048215742924,31.324794327633583,32.34422643608189,19.80466536838013,24.755831710475164,1.8968514520079194,30.379385479822623,14,33,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
34.182855580497645,34.765684799644724,34.96052157133943,28.95294192119803,17.13799612732016,1.8327265439015983,26.18041937818759,16,33,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
35.07452993417369,40.38885265147273,22.6183346386089,21.927933190543015,29.99034958520168,1.9923840722921873,25.103941636321125,13,34,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
36.32485559294237,41.71152814937297,29.091150957641762,23.478364661615075,19.394100638427837,1.885888551584251,30.468016043044955,20,34,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
38.22474424944972,34.20108696003396,30.1774296706182,26.15377238120244,21.242966738695703,1.6221245740897237,23.07908973827706,13,35,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
41.0,31.0,18.0,28.0,32.0,1.8725701692250774,24.785424373284986,15,35,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
27.57906587282751,39.98843058042042,41.68586815971602,14.464431240367135,26.282204146668914,1.8997984458935973,26.148850777419646,17,36,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
37.36619337508746,41.65683930759209,25.68677052214811,22.70284649923844,22.58735029593393,1.9850418581372815,28.3146064808839,17,36,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
35.129602174386086,32.05521438264105,33.19381875416467,25.14683238951869,24.47453229928947,1.444225508048196,23.49510303861864,16,37,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
35.39502386945692,33.37245107691652,27.482424017073676,27.449675552567374,26.300425483985503,1.872541067712009,25.60432326483146,15,37,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
38.43951361213313,32.05816028040948,30.504048018782417,22.410179660061566,26.58809842861341,1.8785141804100998,27.868871439829082,19,38,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
35.22112622214441,35.765150161712,32.20217254596061,24.672557444835046,22.13899362534792,1.8937602407239167,28.11272666598678,15,38,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
40.11954348871027,34.441490803380816,29.177311935758887,24.23523035118447,22.026423420965553,1.9755047434924955,28.469074658104123,16,39,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
39.60992283706208,28.437893318916363,25.61926511898265,30.94194254743501,25.390976177603896,1.9529913023946641,25.12030813598331,16,39,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
31.352717586235727,37.03153603798912,32.02727441123384,24.794235982270646,24.794235982270646,1.8275430059951425,24.450636294096856,14,40,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
41.63097086665387,29.44629646665761,29.44629646665761,25.993494800268518,23.482941399762414,1.9079792658391739,28.432970333636696,15,40,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
39.31956304125561,31.816734069271348,30.88094777311631,21.73590017516027,26.246854941196453,1.8927322683266503,28.629180005008152,16,41,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
33.68217922322336,32.04833448649091,32.693590946562104,29.20650338548366,22.369391958239966,1.9658153683892716,24.820620955169833,15,41,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
31.939423515709773,32.00396859622846,33.07143594260641,22.986766525433232,29.99840542002212,1.9280400999023226,24.667813319369156,19,42,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
35.63491991497696,33.771504981240064,32.580498207978934,20.481014088086685,27.53206280771734,1.868480379480601,27.25360309434853,16,42,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
40.27463870163777,32.922597432846956,21.925678278159317,28.935190582424042,25.941895004931897,1.9748358326825977,25.7298229026405,16,43,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
35.69892489023599,35.69892489023599,25.782556865170438,29.749104075196662,23.0704892791609,1.8606318807202367,26.03479705069183,16,43,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
34.77154084254852,34.89283586883995,29.76153647636349,23.179789788947016,27.39429702330101,1.9306417423499949,26.878885573214742,16,44,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
38.426344400765245,33.96656344155601,26.568940582415316,22.774353650343944,28.2637979249195,1.843079494051253,26.76697485932681,15,44,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
38.193744969968776,29.147858003397225,27.137660899714657,28.38307522720467,27.137660899714657,1.8037906112340907,23.485453670402595,15,45,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
39.18457571716915,25.938365413543423,31.538804845526386,21.981591255972937,31.356662767788105,1.9195999890903206,25.956364313727377,15,45,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
38.65252885821182,30.82122618204153,34.844927930025705,28.79909117091103,16.882225858809914,1.8593419957988033,28.058467817299128,13,46,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
30.228439640715315,40.92194978942227,23.95431207185694,28.9447937534938,25.950504744511683,1.8943829751982815,24.548025765089438,16,46,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
45.36369660046781,31.50165942804456,25.62319674188545,26.210135813603628,21.301311415998548,1.9271068965730347,30.313040476912033,14,47,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
32.37477088165343,36.631534062093756,27.16772204545729,38.72303777116668,15.102935239628858,1.944374337306039,24.832130339815105,20,47,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
