strength,agility,expertise,endurance,health,height,performance,generation,N,K,M,threshold,character_type,selection_method_1,selection_method_2,selection_method_3,selection_method_4,crossing_method,mutation_method,new_generation_method,gene,A,B,p_m,Tc,T0,k,max_generations,max_generations_without_change,delta,optimal_fitness,optimal_fitness_error
57.19269262543752,38.231576865819996,32.25307679187654,14.856804372284769,7.465849344581171,1.9225345243760985,43.911732458163804,47,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
59.06790764968896,47.20209961095589,38.042767548318466,5.657544459831048,0.02968073120562063,1.9154498467160428,53.51076909838758,77,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
51.70399749992177,43.79013938628798,33.983139337877006,10.49482537408261,10.027898401830628,1.9170616630279225,44.60034053354646,54,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
37.40810401111329,32.913548065994334,26.478603561908148,27.03692723691771,26.162817124066528,1.9016124748244398,26.745417479536854,49,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
37.502395512537554,34.78617379483084,28.288209137126394,23.30497847390242,26.118243081602813,1.9098739821929203,28.270438947651122,73,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
37.7790672687662,31.342586520340156,33.18079507116927,24.31621995226924,23.381331187455128,1.905934995181791,28.191723040451212,48,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
39.322672341846776,29.61635749075843,30.832739150296433,26.865104507683064,23.363126509415302,1.902535744031577,27.570517988510986,101,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
38.20667151953166,34.701801606468926,29.726678250546414,23.921216251528044,23.443632371924938,1.907707116730665,29.079273066258352,45,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
33.592333474693106,34.54224388773358,28.997557253935632,27.650441584978708,25.217423798658984,1.8746719235096898,25.381595591678966,34,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
38.618600292228756,32.830154599900276,34.19074754451056,20.419157664896016,23.94133989846439,1.90272716615242,29.74548858663265,75,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
37.50684757078187,33.70927247531328,30.818847430384405,26.137872334864667,21.827160188655768,1.9158638715776393,28.462533571411303,69,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
38.00572261988809,33.750174364559456,27.328907807651355,26.686079234552142,24.229115973348964,1.9375582273665057,27.629089478184934,46,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
39.45053773510532,32.78827526974886,26.599275484732214,27.677460940320913,23.48445057009268,1.8976447091065496,27.892029788551895,44,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
42.29007181480506,37.11286854034094,29.964331621504662,20.194939432694323,20.43778859065501,1.904279128029502,32.99953027390852,59,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
45.5033525042254,35.57612662669551,31.69217216570419,19.083335486018694,18.14501321735618,1.8982412672854472,34.7657439071817,71,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
45.49512173142221,38.2472738533982,31.814542280832256,14.456000367200508,19.987061767146834,1.9100673516756683,36.41354851193794,58,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
46.18742934729521,37.753493074064146,28.241310682373197,16.6776632404288,21.140103655838622,1.9091413919834888,35.33574586584891,56,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
39.600205280868224,38.46755565092876,30.46837584810043,19.641698234356095,21.82216498574649,1.9136258230283292,32.061578072547675,45,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
38.582425332627004,40.151001901560136,27.334243818276313,24.61152848926269,19.320800458273855,1.9112179224960513,31.139675261950234,45,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
41.72508739635904,38.99865515113864,29.3244895237084,19.25670300164761,20.695064927146294,1.9244259578251595,33.387184580088075,63,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
42.63722423206027,36.0257406548618,28.968079351482434,14.53033350268768,27.838622258907822,1.923978458322711,32.40023700434081,49,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
44.31710692858757,37.47574893497106,30.61769305093734,16.009539156502857,21.57991192900119,1.9131943499839672,34.81559299413029,37,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
41.59391142773242,36.72996492983792,26.907174140113096,19.847477063364725,24.92147243895184,1.9379704884854925,31.225495590620845,37,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
50.14938156029678,39.621151987987844,29.137588173046257,13.417020399634946,17.674857879034157,1.895729974098637,39.114990579064354,35,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
49.390353435744125,39.721017291180516,31.961058242388493,12.353614554765853,16.573956475921037,1.9222651883295199,39.877927082453276,45,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
49.29736965832729,33.999431513126574,35.88560025831298,15.301574920032518,15.51602365020064,1.9313253796619971,37.71527640245328,31,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
50.27856493832295,45.5206107016336,26.635622222280126,13.832945334341487,13.732256803421803,1.9130327887154968,41.7916136949718,40,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
46.79078840502752,40.10568533511537,29.349546634619394,16.35690461874682,17.397075006490905,1.9140728818701138,37.42301059245376,30,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
61.01228425209891,47.074034471109876,31.76323104899213,7.975638383779182,2.1748118440199242,1.9103635709555933,52.05942760570311,61,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
58.246474998025164,52.39505121122495,30.250472310616686,7.113523877372788,1.994477602760422,1.8994794110355913,52.73786391043966,60,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
58.598136930846024,51.83169650258205,24.33443217985107,6.236149119809317,8.999585266911543,1.9106413844645576,50.223856418859626,66,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
48.29881685881839,43.420605922276245,24.243824023801032,15.318974808322068,18.71777838678227,1.9193653147684722,38.381349922330735,25,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
54.61479989655234,46.66989268097974,34.03711066000195,8.61565206004893,6.062544702417031,1.9203471781191135,48.38162031216005,63,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
39.6414253545305,30.531869083215867,29.222052652033515,24.067507723571225,26.537145186648914,1.9036352226138091,27.779692843371,59,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
38.11367982221905,33.78206420625659,26.171957326007718,23.63995652678462,28.292342118732012,1.8932733968854307,27.43825700049116,70,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
33.63096434719761,34.56052193229183,30.48573880748588,22.126382064161636,29.19639284886304,1.8711692114202814,25.781049198907716,44,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
38.647443045971,31.403035674418145,28.36682925063714,25.68933718802161,25.89335484095209,1.9357118516585186,27.250235921587613,64,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
38.53628673057068,32.69029855209322,30.237563144114443,22.32004089843816,26.21581067478349,1.9126530507005377,28.52075697522734,65,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
36.05773244690171,33.96025361383914,30.559967925283168,24.999429754890155,24.422616259085824,1.8877762530846773,27.378390021350285,76,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
38.981078932476784,33.594831676427454,29.09954019984554,23.80473253384036,24.519816657409855,1.932451248381855,28.779666572716668,87,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
36.69220382750864,34.684691898347516,27.599376727472855,24.876253904196364,26.147473642474633,1.9374160916417185,27.3397774532192,66,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
39.07088741461625,36.059719919378935,28.106492980985134,22.21061772163102,24.55228196338865,1.9088841497056719,29.82545634826597,65,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
43.01397374975754,33.88903189235553,31.736112968411557,21.143220398868124,20.21766099060726,1.8681350919409876,31.701452106617875,73,150,90,45,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
46.159919679160396,38.94439376392471,29.37733895035038,19.498512671715705,16.019834934848806,1.9124698813638137,36.34009155038403,82,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
41.9445665853772,38.25011581343282,28.031847544506327,21.169219773369818,20.60425028331385,1.9052977675656795,32.726884826894405,70,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
44.76024014561545,40.71410321053528,25.49082443516662,16.33282004278379,22.702012165898854,1.9166280858234943,35.06480855162321,48,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
41.86047564628459,36.61728698131588,28.030125515383077,18.795155451123236,24.696956405893236,1.924955744828193,31.87523082077749,62,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
42.76247616853508,43.24599857469461,27.379086973201304,19.268476418035462,17.34396186553353,1.908936459181131,35.585749887491566,63,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
45.93904485679135,36.788143996387014,32.19582059992593,19.67958608772132,15.39740445917437,1.914005117971059,35.976115560745,73,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
42.735375509105225,37.00260527117813,29.953488230341843,22.121507136162407,18.187023853212395,1.885393634018029,32.93886802784489,53,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
42.86754185576508,39.915847594215066,29.02819822329744,20.46718526952841,17.721227057194007,1.930664787213231,34.43635384744086,65,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
42.95305926547656,33.98928197070095,29.303987338606788,20.60032944535563,23.153341979860077,1.885382691291113,31.344961944189215,37,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,101,5,0.01,100,2
