generation,mean_performance,diversity,selection_method_1,selection_method_2,A_and_B,run
118,44.03284555233567,0.1482029953022523,deterministic_tournament,probabilistic_tournament,0.1,9
119,44.1499913779701,0.15338420263482708,deterministic_tournament,probabilistic_tournament,0.1,9
120,44.08594883380059,0.14381293500849415,deterministic_tournament,probabilistic_tournament,0.1,9
121,44.17947127347051,0.12873268699547855,deterministic_tournament,probabilistic_tournament,0.1,9
122,44.348497098006256,0.11740241307218001,deterministic_tournament,probabilistic_tournament,0.1,9
123,44.15594892681312,0.12926762330832814,deterministic_tournament,probabilistic_tournament,0.1,9
124,44.57687097466503,0.1272362671905882,deterministic_tournament,probabilistic_tournament,0.1,9
125,44.70751476021598,0.14451120467918768,deterministic_tournament,probabilistic_tournament,0.1,9
126,44.97189790694388,0.13422811271111798,deterministic_tournament,probabilistic_tournament,0.1,9
127,44.80462325548203,0.15012801646613536,deterministic_tournament,probabilistic_tournament,0.1,9
128,44.85746273546786,0.18038346392380208,deterministic_tournament,probabilistic_tournament,0.1,9
129,44.85008491419539,0.21017145217505165,deterministic_tournament,probabilistic_tournament,0.1,9
130,44.28557838848861,0.22972203031373162,deterministic_tournament,probabilistic_tournament,0.1,9
131,44.66101090654261,0.25143684418350937,deterministic_tournament,probabilistic_tournament,0.1,9
132,44.79893718151211,0.2639964177584287,deterministic_tournament,probabilistic_tournament,0.1,9
133,45.0951899545972,0.2595504008418141,deterministic_tournament,probabilistic_tournament,0.1,9
134,45.781573556353266,0.2226305690610069,deterministic_tournament,probabilistic_tournament,0.1,9
135,46.40282366550101,0.18414697193391028,deterministic_tournament,probabilistic_tournament,0.1,9
136,46.60118454521866,0.17212723755052525,deterministic_tournament,probabilistic_tournament,0.1,9
137,46.993214489844576,0.1583337467773929,deterministic_tournament,probabilistic_tournament,0.1,9
138,47.085515581729275,0.14904655031739428,deterministic_tournament,probabilistic_tournament,0.1,9
139,47.14749225821401,0.15861234245732506,deterministic_tournament,probabilistic_tournament,0.1,9
140,46.57181317716602,0.17054000094353106,deterministic_tournament,probabilistic_tournament,0.1,9
141,47.26492341422143,0.1610457851233017,deterministic_tournament,probabilistic_tournament,0.1,9
142,47.01137278185319,0.17241585665053302,deterministic_tournament,probabilistic_tournament,0.1,9
143,47.55158742837316,0.15857937731277214,deterministic_tournament,probabilistic_tournament,0.1,9
144,47.538976352726884,0.16891586894517144,deterministic_tournament,probabilistic_tournament,0.1,9
145,47.979909212399434,0.18144725301850995,deterministic_tournament,probabilistic_tournament,0.1,9
146,48.32941066214746,0.17460563907716145,deterministic_tournament,probabilistic_tournament,0.1,9
147,48.578821356682155,0.1488790039192463,deterministic_tournament,probabilistic_tournament,0.1,9
148,48.67356252762936,0.10898063903702265,deterministic_tournament,probabilistic_tournament,0.1,9
149,48.664303298068596,0.12178325678833402,deterministic_tournament,probabilistic_tournament,0.1,9
150,48.888812712105356,0.1183065274517946,deterministic_tournament,probabilistic_tournament,0.1,9
0,19.242374826518517,1.5243969656974377,deterministic_tournament,probabilistic_tournament,0.1,10
1,20.763955908450086,1.531646717314464,deterministic_tournament,probabilistic_tournament,0.1,10
2,22.007881596966786,1.4668850319878615,deterministic_tournament,probabilistic_tournament,0.1,10
3,23.023208673596724,1.2249388080692338,deterministic_tournament,probabilistic_tournament,0.1,10
4,24.494095959455652,1.1420199115946115,deterministic_tournament,probabilistic_tournament,0.1,10
5,25.437269489577062,0.9580026053019802,deterministic_tournament,probabilistic_tournament,0.1,10
6,26.514727202695028,0.6426328575992816,deterministic_tournament,probabilistic_tournament,0.1,10
7,26.714405197576507,0.586906902404621,deterministic_tournament,probabilistic_tournament,0.1,10
8,27.225054909936894,0.4150513269207559,deterministic_tournament,probabilistic_tournament,0.1,10
9,27.727671894026408,0.42968283598254803,deterministic_tournament,probabilistic_tournament,0.1,10
10,28.238377591909284,0.4134009019853415,deterministic_tournament,probabilistic_tournament,0.1,10
11,28.661859594897628,0.39920915324635414,deterministic_tournament,probabilistic_tournament,0.1,10
12,28.674113237015632,0.35234832846978037,deterministic_tournament,probabilistic_tournament,0.1,10
13,28.91884908627909,0.3102394673070892,deterministic_tournament,probabilistic_tournament,0.1,10
14,29.14871245001362,0.24940222080527072,deterministic_tournament,probabilistic_tournament,0.1,10
15,29.46148546023405,0.1971933729593569,deterministic_tournament,probabilistic_tournament,0.1,10
16,29.518138795028573,0.20041313313803263,deterministic_tournament,probabilistic_tournament,0.1,10
17,29.818040102351564,0.17005663580956995,deterministic_tournament,probabilistic_tournament,0.1,10
18,29.594998137087842,0.21289642322302513,deterministic_tournament,probabilistic_tournament,0.1,10
19,29.890485191337362,0.1857877854523312,deterministic_tournament,probabilistic_tournament,0.1,10
20,29.954785293061278,0.19970542052519155,deterministic_tournament,probabilistic_tournament,0.1,10
21,30.151055556590173,0.20635481030881583,deterministic_tournament,probabilistic_tournament,0.1,10
22,30.295057094041002,0.22550689256799142,deterministic_tournament,probabilistic_tournament,0.1,10
23,30.36523962503247,0.23423241830915734,deterministic_tournament,probabilistic_tournament,0.1,10
24,30.508667336781443,0.20244090374171142,deterministic_tournament,probabilistic_tournament,0.1,10
25,30.660536671568348,0.19106450864902103,deterministic_tournament,probabilistic_tournament,0.1,10
26,30.832769113916562,0.1695102202669806,deterministic_tournament,probabilistic_tournament,0.1,10
27,31.220272844258698,0.15436963809215368,deterministic_tournament,probabilistic_tournament,0.1,10
28,31.21728147464242,0.14646262833845214,deterministic_tournament,probabilistic_tournament,0.1,10
29,31.550843106222928,0.14443225241480973,deterministic_tournament,probabilistic_tournament,0.1,10
30,31.471805185259043,0.14804406080236446,deterministic_tournament,probabilistic_tournament,0.1,10
31,31.783855461748722,0.13413093050774585,deterministic_tournament,probabilistic_tournament,0.1,10
32,31.805276552666772,0.12348511432328974,deterministic_tournament,probabilistic_tournament,0.1,10
33,31.7435701939874,0.125032980588363,deterministic_tournament,probabilistic_tournament,0.1,10
34,32.281382808889866,0.11255355393775761,deterministic_tournament,probabilistic_tournament,0.1,10
35,32.0551586008938,0.12098898196395787,deterministic_tournament,probabilistic_tournament,0.1,10
36,32.10376908586156,0.12092186498954587,deterministic_tournament,probabilistic_tournament,0.1,10
37,32.45927715226711,0.12447528720088417,deterministic_tournament,probabilistic_tournament,0.1,10
38,32.62082145686693,0.1255961833940403,deterministic_tournament,probabilistic_tournament,0.1,10
39,32.40729437907007,0.15328988261414708,deterministic_tournament,probabilistic_tournament,0.1,10
40,32.80943752417741,0.16576029764203631,deterministic_tournament,probabilistic_tournament,0.1,10
41,32.864700137763,0.16493288783139617,deterministic_tournament,probabilistic_tournament,0.1,10
42,32.71634760947373,0.14475815861664756,deterministic_tournament,probabilistic_tournament,0.1,10
43,32.800837298398264,0.14115276038232102,deterministic_tournament,probabilistic_tournament,0.1,10
44,33.1740063650815,0.1205617672268885,deterministic_tournament,probabilistic_tournament,0.1,10
45,33.733633446322635,0.10847291996151069,deterministic_tournament,probabilistic_tournament,0.1,10
46,33.95583287931217,0.10481227968543107,deterministic_tournament,probabilistic_tournament,0.1,10
47,34.2292272260213,0.10041612729316762,deterministic_tournament,probabilistic_tournament,0.1,10
48,34.21100457785661,0.11290229347150858,deterministic_tournament,probabilistic_tournament,0.1,10
49,34.30148640759414,0.1255867810489049,deterministic_tournament,probabilistic_tournament,0.1,10
50,34.2567910264904,0.14657304625071046,deterministic_tournament,probabilistic_tournament,0.1,10
51,34.42449807928372,0.17093676212476125,deterministic_tournament,probabilistic_tournament,0.1,10
52,34.66745409818461,0.16416017738203925,deterministic_tournament,probabilistic_tournament,0.1,10
53,34.58086996230694,0.1703634785178482,deterministic_tournament,probabilistic_tournament,0.1,10
54,34.8047439087218,0.15784434134042238,deterministic_tournament,probabilistic_tournament,0.1,10
55,35.1149362358554,0.1550648314723048,deterministic_tournament,probabilistic_tournament,0.1,10
56,35.13882402232117,0.1492535768745076,deterministic_tournament,probabilistic_tournament,0.1,10
57,35.253579925016716,0.139766818907367,deterministic_tournament,probabilistic_tournament,0.1,10
58,35.446312627507865,0.1395008845072379,deterministic_tournament,probabilistic_tournament,0.1,10
59,35.50932653260479,0.1518179618394151,deterministic_tournament,probabilistic_tournament,0.1,10
60,35.813655377898115,0.1553696933823629,deterministic_tournament,probabilistic_tournament,0.1,10
61,35.73136630564545,0.1539372374281589,deterministic_tournament,probabilistic_tournament,0.1,10
62,35.86113394571524,0.15171065645476361,deterministic_tournament,probabilistic_tournament,0.1,10
63,36.0995338289689,0.15034742781967925,deterministic_tournament,probabilistic_tournament,0.1,10
64,36.228111240722015,0.1365270151883724,deterministic_tournament,probabilistic_tournament,0.1,10
65,36.42813494663337,0.11697188245594962,deterministic_tournament,probabilistic_tournament,0.1,10
66,36.3874975829403,0.10642836708003563,deterministic_tournament,probabilistic_tournament,0.1,10
67,36.462419404913405,0.1209602423175455,deterministic_tournament,probabilistic_tournament,0.1,10
68,35.858402678028625,0.12973193606190514,deterministic_tournament,probabilistic_tournament,0.1,10
69,36.60252984237223,0.10693355529655381,deterministic_tournament,probabilistic_tournament,0.1,10
70,37.02982239493359,0.11041610665017225,deterministic_tournament,probabilistic_tournament,0.1,10
71,37.24965238715147,0.12008305674792252,deterministic_tournament,probabilistic_tournament,0.1,10
72,37.4595954653314,0.13857003196473497,deterministic_tournament,probabilistic_tournament,0.1,10
73,37.43614465342308,0.16400322293660163,deterministic_tournament,probabilistic_tournament,0.1,10
74,37.72997855321946,0.17072183517862458,deterministic_tournament,probabilistic_tournament,0.1,10
75,37.80460247775791,0.15469751551913188,deterministic_tournament,probabilistic_tournament,0.1,10
76,37.65077007457428,0.13867223591969405,deterministic_tournament,probabilistic_tournament,0.1,10
77,37.71756313552969,0.11432651993777487,deterministic_tournament,probabilistic_tournament,0.1,10
78,38.01274680177003,0.11532070388512194,deterministic_tournament,probabilistic_tournament,0.1,10
79,38.2405807234548,0.11093182258984897,deterministic_tournament,probabilistic_tournament,0.1,10
80,38.439958511506575,0.1109457403736745,deterministic_tournament,probabilistic_tournament,0.1,10
81,38.811892841228506,0.13629574533273517,deterministic_tournament,probabilistic_tournament,0.1,10
82,38.833109521615455,0.14304313986181122,deterministic_tournament,probabilistic_tournament,0.1,10
83,39.048014184960245,0.14141032285755248,deterministic_tournament,probabilistic_tournament,0.1,10
84,38.79768790769967,0.1712842809668671,deterministic_tournament,probabilistic_tournament,0.1,10
85,39.21622773742553,0.15831212959917307,deterministic_tournament,probabilistic_tournament,0.1,10
86,39.34717573006655,0.14484318648672342,deterministic_tournament,probabilistic_tournament,0.1,10
87,39.298501993988246,0.13232416826408427,deterministic_tournament,probabilistic_tournament,0.1,10
88,39.4926193500028,0.1243475304619626,deterministic_tournament,probabilistic_tournament,0.1,10
89,39.40515087699597,0.12180284608273854,deterministic_tournament,probabilistic_tournament,0.1,10
90,39.47435910937625,0.14153524383351668,deterministic_tournament,probabilistic_tournament,0.1,10
91,39.45414614959382,0.16614746533202365,deterministic_tournament,probabilistic_tournament,0.1,10
92,39.949048882631146,0.18378423858177842,deterministic_tournament,probabilistic_tournament,0.1,10
93,40.272191318879095,0.21323649461149555,deterministic_tournament,probabilistic_tournament,0.1,10
94,40.59550734827387,0.2060524319910907,deterministic_tournament,probabilistic_tournament,0.1,10
95,40.74516093726492,0.1879081052966681,deterministic_tournament,probabilistic_tournament,0.1,10
96,41.04310574503345,0.16291050362420892,deterministic_tournament,probabilistic_tournament,0.1,10
97,41.068176994904796,0.17054720079528882,deterministic_tournament,probabilistic_tournament,0.1,10
98,41.00318985991999,0.14545682797360468,deterministic_tournament,probabilistic_tournament,0.1,10
99,41.15720475598167,0.13693114557561437,deterministic_tournament,probabilistic_tournament,0.1,10
100,41.162229295343515,0.1643550817701829,deterministic_tournament,probabilistic_tournament,0.1,10
101,41.15123124768758,0.1705714333508769,deterministic_tournament,probabilistic_tournament,0.1,10
102,41.336799408702525,0.1748103517618912,deterministic_tournament,probabilistic_tournament,0.1,10
103,40.937459742256905,0.1915031609901661,deterministic_tournament,probabilistic_tournament,0.1,10
104,41.29315115648758,0.17090672595667145,deterministic_tournament,probabilistic_tournament,0.1,10
105,41.02926339702416,0.173675758378939,deterministic_tournament,probabilistic_tournament,0.1,10
106,41.73115749235401,0.15188812110257358,deterministic_tournament,probabilistic_tournament,0.1,10
107,41.95021838415554,0.1319060013014831,deterministic_tournament,probabilistic_tournament,0.1,10
108,42.111530486637704,0.12828532558513475,deterministic_tournament,probabilistic_tournament,0.1,10
109,42.31016056312995,0.09730045535369153,deterministic_tournament,probabilistic_tournament,0.1,10
110,42.78429886607133,0.09612120408867779,deterministic_tournament,probabilistic_tournament,0.1,10
111,42.91347118774069,0.09984040210791902,deterministic_tournament,probabilistic_tournament,0.1,10
112,43.012827351987106,0.10984464821930036,deterministic_tournament,probabilistic_tournament,0.1,10
113,43.296212717359246,0.10831050858501778,deterministic_tournament,probabilistic_tournament,0.1,10
114,43.3927023496898,0.11587536071059945,deterministic_tournament,probabilistic_tournament,0.1,10
115,43.79849136650116,0.10952248738098996,deterministic_tournament,probabilistic_tournament,0.1,10
116,43.68378538374199,0.11582527909241662,deterministic_tournament,probabilistic_tournament,0.1,10
117,43.584375181475906,0.1318214824007914,deterministic_tournament,probabilistic_tournament,0.1,10
118,44.03284555233567,0.1482029953022523,deterministic_tournament,probabilistic_tournament,0.1,10
119,44.1499913779701,0.15338420263482708,deterministic_tournament,probabilistic_tournament,0.1,10
120,44.08594883380059,0.14381293500849415,deterministic_tournament,probabilistic_tournament,0.1,10
121,44.17947127347051,0.12873268699547855,deterministic_tournament,probabilistic_tournament,0.1,10
122,44.348497098006256,0.11740241307218001,deterministic_tournament,probabilistic_tournament,0.1,10
123,44.15594892681312,0.12926762330832814,deterministic_tournament,probabilistic_tournament,0.1,10
124,44.57687097466503,0.1272362671905882,deterministic_tournament,probabilistic_tournament,0.1,10
125,44.70751476021598,0.14451120467918768,deterministic_tournament,probabilistic_tournament,0.1,10
126,44.97189790694388,0.13422811271111798,deterministic_tournament,probabilistic_tournament,0.1,10
127,44.80462325548203,0.15012801646613536,deterministic_tournament,probabilistic_tournament,0.1,10
128,44.85746273546786,0.18038346392380208,deterministic_tournament,probabilistic_tournament,0.1,10
129,44.85008491419539,0.21017145217505165,deterministic_tournament,probabilistic_tournament,0.1,10
130,44.28557838848861,0.22972203031373162,deterministic_tournament,probabilistic_tournament,0.1,10
131,44.66101090654261,0.25143684418350937,deterministic_tournament,probabilistic_tournament,0.1,10
132,44.79893718151211,0.2639964177584287,deterministic_tournament,probabilistic_tournament,0.1,10
133,45.0951899545972,0.2595504008418141,deterministic_tournament,probabilistic_tournament,0.1,10
134,45.781573556353266,0.2226305690610069,deterministic_tournament,probabilistic_tournament,0.1,10
135,46.40282366550101,0.18414697193391028,deterministic_tournament,probabilistic_tournament,0.1,10
136,46.60118454521866,0.17212723755052525,deterministic_tournament,probabilistic_tournament,0.1,10
137,46.993214489844576,0.1583337467773929,deterministic_tournament,probabilistic_tournament,0.1,10
138,47.085515581729275,0.14904655031739428,deterministic_tournament,probabilistic_tournament,0.1,10
139,47.14749225821401,0.15861234245732506,deterministic_tournament,probabilistic_tournament,0.1,10
140,46.57181317716602,0.17054000094353106,deterministic_tournament,probabilistic_tournament,0.1,10
141,47.26492341422143,0.1610457851233017,deterministic_tournament,probabilistic_tournament,0.1,10
142,47.01137278185319,0.17241585665053302,deterministic_tournament,probabilistic_tournament,0.1,10
143,47.55158742837316,0.15857937731277214,deterministic_tournament,probabilistic_tournament,0.1,10
144,47.538976352726884,0.16891586894517144,deterministic_tournament,probabilistic_tournament,0.1,10
145,47.979909212399434,0.18144725301850995,deterministic_tournament,probabilistic_tournament,0.1,10
146,48.32941066214746,0.17460563907716145,deterministic_tournament,probabilistic_tournament,0.1,10
147,48.578821356682155,0.1488790039192463,deterministic_tournament,probabilistic_tournament,0.1,10
148,48.67356252762936,0.10898063903702265,deterministic_tournament,probabilistic_tournament,0.1,10
149,48.664303298068596,0.12178325678833402,deterministic_tournament,probabilistic_tournament,0.1,10
150,48.888812712105356,0.1183065274517946,deterministic_tournament,probabilistic_tournament,0.1,10
0,19.09935428674786,1.5141303092799763,deterministic_tournament,probabilistic_tournament,0.25,1
1,22.05261669293169,1.3407826668753495,deterministic_tournament,probabilistic_tournament,0.25,1
2,25.018489762127537,0.9043268599877249,deterministic_tournament,probabilistic_tournament,0.25,1
3,26.477947731096368,0.726649181418544,deterministic_tournament,probabilistic_tournament,0.25,1
4,27.1285373216736,0.47780540376530345,deterministic_tournament,probabilistic_tournament,0.25,1
5,27.914572220312767,0.33685898589336133,deterministic_tournament,probabilistic_tournament,0.25,1
6,28.566991018719847,0.2499633290530171,deterministic_tournament,probabilistic_tournament,0.25,1
7,28.840906396863094,0.20985467948171835,deterministic_tournament,probabilistic_tournament,0.25,1
8,29.330263865851872,0.17130578573989455,deterministic_tournament,probabilistic_tournament,0.25,1
9,29.451508363613616,0.20174797840394587,deterministic_tournament,probabilistic_tournament,0.25,1
10,29.567954980454374,0.19594046253296002,deterministic_tournament,probabilistic_tournament,0.25,1
11,30.016147667145848,0.1397990309959053,deterministic_tournament,probabilistic_tournament,0.25,1
12,30.073529940493614,0.1291741834357187,deterministic_tournament,probabilistic_tournament,0.25,1
13,30.266922920010394,0.12699128372533727,deterministic_tournament,probabilistic_tournament,0.25,1
14,30.540826261211727,0.10764498367142665,deterministic_tournament,probabilistic_tournament,0.25,1
15,30.444800852209838,0.13219753784860755,deterministic_tournament,probabilistic_tournament,0.25,1
16,30.907449747868412,0.15982872570377274,deterministic_tournament,probabilistic_tournament,0.25,1
17,30.93765342625669,0.15600944376350534,deterministic_tournament,probabilistic_tournament,0.25,1
18,30.923708126478033,0.13302341945205662,deterministic_tournament,probabilistic_tournament,0.25,1
19,31.407177002781626,0.10679240782073367,deterministic_tournament,probabilistic_tournament,0.25,1
20,31.631062136347772,0.09745903359193703,deterministic_tournament,probabilistic_tournament,0.25,1
21,31.572833459194463,0.0892655831816468,deterministic_tournament,probabilistic_tournament,0.25,1
22,32.21702249277783,0.06517614235905494,deterministic_tournament,probabilistic_tournament,0.25,1
23,32.37764253125257,0.0946386197838942,deterministic_tournament,probabilistic_tournament,0.25,1
24,32.71953011918085,0.10309064446990875,deterministic_tournament,probabilistic_tournament,0.25,1
25,32.902670897214186,0.10463868002006137,deterministic_tournament,probabilistic_tournament,0.25,1
26,33.001947345282794,0.10919048463471992,deterministic_tournament,probabilistic_tournament,0.25,1
27,33.366410011509146,0.12906622289792508,deterministic_tournament,probabilistic_tournament,0.25,1
28,33.56067439853059,0.14090962612705624,deterministic_tournament,probabilistic_tournament,0.25,1
29,33.55295992063452,0.1583486786660052,deterministic_tournament,probabilistic_tournament,0.25,1
30,33.440940413595534,0.1696718900675779,deterministic_tournament,probabilistic_tournament,0.25,1
31,33.83579595132489,0.14246734707492564,deterministic_tournament,probabilistic_tournament,0.25,1
32,33.929584969314504,0.15674581816699587,deterministic_tournament,probabilistic_tournament,0.25,1
33,34.34268318225523,0.11491974051803554,deterministic_tournament,probabilistic_tournament,0.25,1
34,34.55041468262535,0.11230319626801366,deterministic_tournament,probabilistic_tournament,0.25,1
35,34.64183651053966,0.15341658819868417,deterministic_tournament,probabilistic_tournament,0.25,1
36,34.97568338354269,0.15373413663493216,deterministic_tournament,probabilistic_tournament,0.25,1
37,35.12635013590511,0.15308902504228825,deterministic_tournament,probabilistic_tournament,0.25,1
38,35.201514974136074,0.13219047937917658,deterministic_tournament,probabilistic_tournament,0.25,1
39,35.216217209385825,0.13873547883894896,deterministic_tournament,probabilistic_tournament,0.25,1
40,35.79763301241031,0.1274474719612949,deterministic_tournament,probabilistic_tournament,0.25,1
41,36.111998400436576,0.1264233184933514,deterministic_tournament,probabilistic_tournament,0.25,1
42,36.39174615437925,0.11332265804222678,deterministic_tournament,probabilistic_tournament,0.25,1
43,36.66251242596166,0.13251369563922713,deterministic_tournament,probabilistic_tournament,0.25,1
44,36.55953439612202,0.15460778263744943,deterministic_tournament,probabilistic_tournament,0.25,1
45,36.607748655547475,0.14589165147998456,deterministic_tournament,probabilistic_tournament,0.25,1
46,36.678973256690064,0.127494259906712,deterministic_tournament,probabilistic_tournament,0.25,1
47,37.209325447788245,0.09646437091022698,deterministic_tournament,probabilistic_tournament,0.25,1
48,37.428136743378715,0.1282494303072702,deterministic_tournament,probabilistic_tournament,0.25,1
49,37.62234189147547,0.13690395586590362,deterministic_tournament,probabilistic_tournament,0.25,1
50,37.75470942176413,0.12495057743505726,deterministic_tournament,probabilistic_tournament,0.25,1
51,37.89678248914756,0.11963670993049523,deterministic_tournament,probabilistic_tournament,0.25,1
52,38.06513222467714,0.10018732698001724,deterministic_tournament,probabilistic_tournament,0.25,1
53,38.44524282544034,0.0717644546622839,deterministic_tournament,probabilistic_tournament,0.25,1
54,38.1984079568077,0.07601234615147552,deterministic_tournament,probabilistic_tournament,0.25,1
55,38.58115955138143,0.09335101137921302,deterministic_tournament,probabilistic_tournament,0.25,1
56,38.8314401595934,0.11604639844300017,deterministic_tournament,probabilistic_tournament,0.25,1
57,38.90648004769642,0.13840840377855732,deterministic_tournament,probabilistic_tournament,0.25,1
58,39.12828393101748,0.14259805701507702,deterministic_tournament,probabilistic_tournament,0.25,1
59,39.403384647418285,0.1210711597948481,deterministic_tournament,probabilistic_tournament,0.25,1
60,39.47883239423416,0.1230667527684024,deterministic_tournament,probabilistic_tournament,0.25,1
61,39.585165061398705,0.10313619235682424,deterministic_tournament,probabilistic_tournament,0.25,1
62,39.98283020174997,0.1163864521061931,deterministic_tournament,probabilistic_tournament,0.25,1
63,40.49195399380341,0.10138803942955178,deterministic_tournament,probabilistic_tournament,0.25,1
64,40.795136128512084,0.10822058302154275,deterministic_tournament,probabilistic_tournament,0.25,1
65,40.925404992613245,0.09523792765462404,deterministic_tournament,probabilistic_tournament,0.25,1
66,40.500126959419696,0.08870026996701151,deterministic_tournament,probabilistic_tournament,0.25,1
67,41.30410403177711,0.08995166209338833,deterministic_tournament,probabilistic_tournament,0.25,1
68,41.84719034984597,0.10877365186473842,deterministic_tournament,probabilistic_tournament,0.25,1
69,41.69558665193517,0.1048706717199618,deterministic_tournament,probabilistic_tournament,0.25,1
70,41.74061596770608,0.0805578129804577,deterministic_tournament,probabilistic_tournament,0.25,1
71,42.19018199916906,0.10138777028150346,deterministic_tournament,probabilistic_tournament,0.25,1
72,42.437179302076075,0.11577044089857615,deterministic_tournament,probabilistic_tournament,0.25,1
73,42.637811860863756,0.10276106613264008,deterministic_tournament,probabilistic_tournament,0.25,1
74,42.94233948936523,0.0854870296590244,deterministic_tournament,probabilistic_tournament,0.25,1
75,43.00454646266816,0.09170042722869094,deterministic_tournament,probabilistic_tournament,0.25,1
76,43.41521158710747,0.08072716532372522,deterministic_tournament,probabilistic_tournament,0.25,1
77,43.50960130886044,0.12156398494564546,deterministic_tournament,probabilistic_tournament,0.25,1
78,43.55938769398687,0.14218636961949524,deterministic_tournament,probabilistic_tournament,0.25,1
79,43.77314793864891,0.15475929869854307,deterministic_tournament,probabilistic_tournament,0.25,1
80,43.963672753276484,0.13735660304484462,deterministic_tournament,probabilistic_tournament,0.25,1
81,44.09307937173987,0.11439931132906417,deterministic_tournament,probabilistic_tournament,0.25,1
82,44.44729875083224,0.10392547320801516,deterministic_tournament,probabilistic_tournament,0.25,1
83,44.34354263263186,0.10842212676111061,deterministic_tournament,probabilistic_tournament,0.25,1
84,44.73105526693501,0.1177433748797458,deterministic_tournament,probabilistic_tournament,0.25,1
85,45.324273399086316,0.11423857585599297,deterministic_tournament,probabilistic_tournament,0.25,1
86,45.61930627841886,0.1438251384688479,deterministic_tournament,probabilistic_tournament,0.25,1
87,45.74257575224721,0.1655481351576548,deterministic_tournament,probabilistic_tournament,0.25,1
88,46.32037457136075,0.151751753580708,deterministic_tournament,probabilistic_tournament,0.25,1
89,46.787619092497856,0.1267964110575113,deterministic_tournament,probabilistic_tournament,0.25,1
90,46.83387416149921,0.09941175808350405,deterministic_tournament,probabilistic_tournament,0.25,1
91,46.61170005919038,0.10350642926358755,deterministic_tournament,probabilistic_tournament,0.25,1
92,47.14673996505354,0.0830072569182723,deterministic_tournament,probabilistic_tournament,0.25,1
93,46.72958059206245,0.14065014721246635,deterministic_tournament,probabilistic_tournament,0.25,1
94,47.486673614736446,0.15890415115714937,deterministic_tournament,probabilistic_tournament,0.25,1
95,48.091483076795015,0.1415521264529153,deterministic_tournament,probabilistic_tournament,0.25,1
96,48.24271820414327,0.10035060445281847,deterministic_tournament,probabilistic_tournament,0.25,1
97,48.241608868068,0.09764415581814558,deterministic_tournament,probabilistic_tournament,0.25,1
98,48.17993160981253,0.09642458172825237,deterministic_tournament,probabilistic_tournament,0.25,1
99,48.55469884011285,0.10503668998216979,deterministic_tournament,probabilistic_tournament,0.25,1
100,48.757108387044006,0.10939284723021615,deterministic_tournament,probabilistic_tournament,0.25,1
101,49.09001364031487,0.0922421701226334,deterministic_tournament,probabilistic_tournament,0.25,1
102,49.04733468519207,0.08075197045954592,deterministic_tournament,probabilistic_tournament,0.25,1
103,49.54665942595079,0.09706162382415195,deterministic_tournament,probabilistic_tournament,0.25,1
104,49.59924376486292,0.09115435247208921,deterministic_tournament,probabilistic_tournament,0.25,1
105,49.82696706050872,0.1031098163435371,deterministic_tournament,probabilistic_tournament,0.25,1
106,49.60832988771313,0.13548651770374565,deterministic_tournament,probabilistic_tournament,0.25,1
107,50.52726519433277,0.1278647272755886,deterministic_tournament,probabilistic_tournament,0.25,1
108,51.05422688808875,0.1078329773746242,deterministic_tournament,probabilistic_tournament,0.25,1
109,51.020474858880604,0.0937287230988465,deterministic_tournament,probabilistic_tournament,0.25,1
110,50.7241495347985,0.08075362885500985,deterministic_tournament,probabilistic_tournament,0.25,1
111,50.11822952837631,0.07456897666083463,deterministic_tournament,probabilistic_tournament,0.25,1
112,51.003325552881826,0.06944014251021957,deterministic_tournament,probabilistic_tournament,0.25,1
113,51.56331164825217,0.07236448074280866,deterministic_tournament,probabilistic_tournament,0.25,1
114,51.606947991748356,0.09306880156116627,deterministic_tournament,probabilistic_tournament,0.25,1
115,52.15396917170687,0.10267379229484562,deterministic_tournament,probabilistic_tournament,0.25,1
116,52.45936101255961,0.09088985740468825,deterministic_tournament,probabilistic_tournament,0.25,1
117,52.61195441110827,0.09696375539386837,deterministic_tournament,probabilistic_tournament,0.25,1
118,52.6911571165868,0.12037494310781667,deterministic_tournament,probabilistic_tournament,0.25,1
119,52.80611399366437,0.12166177549086014,deterministic_tournament,probabilistic_tournament,0.25,1
120,53.064178264374625,0.13597415685351774,deterministic_tournament,probabilistic_tournament,0.25,1
121,53.27793949023704,0.14356944455604828,deterministic_tournament,probabilistic_tournament,0.25,1
122,53.568678441956116,0.11063187892413005,deterministic_tournament,probabilistic_tournament,0.25,1
123,53.559000826437966,0.11019414126304257,deterministic_tournament,probabilistic_tournament,0.25,1
124,53.934697772264,0.1121125340591188,deterministic_tournament,probabilistic_tournament,0.25,1
125,54.16752964828821,0.10906079675799014,deterministic_tournament,probabilistic_tournament,0.25,1
126,54.46429885628659,0.09786122597673386,deterministic_tournament,probabilistic_tournament,0.25,1
127,54.491105080923646,0.12855064307200714,deterministic_tournament,probabilistic_tournament,0.25,1
128,54.46798293859602,0.14955439252250205,deterministic_tournament,probabilistic_tournament,0.25,1
129,54.81407588907265,0.1339740886712157,deterministic_tournament,probabilistic_tournament,0.25,1
130,55.06643512860435,0.09731235733326732,deterministic_tournament,probabilistic_tournament,0.25,1
131,55.045918879166656,0.10695614455476389,deterministic_tournament,probabilistic_tournament,0.25,1
132,55.608169146616,0.10595791203290357,deterministic_tournament,probabilistic_tournament,0.25,1
